Создан как новый массив данных;Образец 1520 полученный PEService Дата пятница, декабря 01 2023
892,00;91,56
891,00;92,32
890,00;93,02
889,00;93,61
888,00;94,10
887,00;94,51
886,00;94,84
885,00;95,12
884,00;95,35
883,00;95,54
882,00;95,70
881,00;95,84
880,00;95,97
879,00;96,09
878,00;96,21
877,00;96,33
876,00;96,45
875,00;96,56
874,00;96,66
873,00;96,76
872,00;96,84
871,00;96,90
870,00;96,94
869,00;96,96
868,00;96,97
867,00;96,96
866,00;96,94
865,00;96,92
864,00;96,88
863,00;96,85
862,00;96,83
861,00;96,81
860,00;96,80
859,00;96,82
858,00;96,84
857,00;96,88
856,00;96,93
855,00;96,98
854,00;97,03
853,00;97,07
852,00;97,11
851,00;97,14
850,00;97,16
849,00;97,17
848,00;97,15
847,00;97,10
846,00;97,01
845,00;96,85
844,00;96,60
843,00;96,22
842,00;95,70
841,00;95,14
840,00;94,70
839,00;94,50
838,00;94,59
837,00;94,88
836,00;95,22
835,00;95,50
834,00;95,68
833,00;95,73
832,00;95,60
831,00;95,25
830,00;94,60
829,00;93,68
828,00;92,66
827,00;91,88
826,00;91,65
825,00;92,07
824,00;92,91
823,00;93,86
822,00;94,66
821,00;95,25
820,00;95,68
819,00;96,00
818,00;96,25
817,00;96,46
816,00;96,64
815,00;96,80
814,00;96,95
813,00;97,09
812,00;97,21
811,00;97,33
810,00;97,43
809,00;97,52
808,00;97,59
807,00;97,65
806,00;97,70
805,00;97,75
804,00;97,79
803,00;97,82
802,00;97,84
801,00;97,87
800,00;97,90
799,00;97,92
798,00;97,94
797,00;97,96
796,00;97,97
795,00;97,99
794,00;98,01
793,00;98,02
792,00;98,04
791,00;98,05
790,00;98,06
789,00;98,07
788,00;98,08
787,00;98,09
786,00;98,09
785,00;98,10
784,00;98,10
783,00;98,11
782,00;98,11
781,00;98,11
780,00;98,11
779,00;98,10
778,00;98,08
777,00;98,06
776,00;98,03
775,00;98,00
774,00;97,96
773,00;97,92
772,00;97,86
771,00;97,81
770,00;97,74
769,00;97,67
768,00;97,59
767,00;97,52
766,00;97,44
765,00;97,36
764,00;97,29
763,00;97,23
762,00;97,17
761,00;97,12
760,00;97,07
759,00;97,03
758,00;96,99
757,00;96,96
756,00;96,93
755,00;96,91
754,00;96,90
753,00;96,90
752,00;96,91
751,00;96,93
750,00;96,95
749,00;96,99
748,00;97,02
747,00;97,05
746,00;97,08
745,00;97,10
744,00;97,13
743,00;97,15
742,00;97,18
741,00;97,21
740,00;97,24
739,00;97,26
738,00;97,28
737,00;97,30
736,00;97,31
735,00;97,32
734,00;97,33
733,00;97,32
732,00;97,32
731,00;97,32
730,00;97,32
729,00;97,32
728,00;97,33
727,00;97,33
726,00;97,34
725,00;97,35
724,00;97,36
723,00;97,37
722,00;97,39
721,00;97,40
720,00;97,41
719,00;97,42
718,00;97,43
717,00;97,45
716,00;97,47
715,00;97,48
714,00;97,50
713,00;97,51
712,00;97,51
711,00;97,50
710,00;97,49
709,00;97,47
708,00;97,44
707,00;97,41
706,00;97,37
705,00;97,32
704,00;97,25
703,00;97,17
702,00;97,08
701,00;97,00
700,00;96,91
699,00;96,83
698,00;96,77
697,00;96,73
696,00;96,71
695,00;96,72
694,00;96,74
693,00;96,79
692,00;96,85
691,00;96,91
690,00;96,97
689,00;97,02
688,00;97,04
687,00;97,03
686,00;96,98
685,00;96,90
684,00;96,78
683,00;96,62
682,00;96,42
681,00;96,21
680,00;96,02
679,00;95,89
678,00;95,84
677,00;95,89
676,00;96,02
675,00;96,22
674,00;96,43
673,00;96,64
672,00;96,82
671,00;96,96
670,00;97,07
669,00;97,15
668,00;97,21
667,00;97,26
666,00;97,32
665,00;97,39
664,00;97,46
663,00;97,52
662,00;97,57
661,00;97,59
660,00;97,60
659,00;97,60
658,00;97,59
657,00;97,57
656,00;97,54
655,00;97,50
654,00;97,46
653,00;97,43
652,00;97,39
651,00;97,34
650,00;97,28
649,00;97,22
648,00;97,16
647,00;97,09
646,00;97,03
645,00;96,96
644,00;96,88
643,00;96,79
642,00;96,69
641,00;96,59
640,00;96,49
639,00;96,40
638,00;96,30
637,00;96,20
636,00;96,06
635,00;95,90
634,00;95,74
633,00;95,59
632,00;95,42
631,00;95,24
630,00;95,04
629,00;94,81
628,00;94,54
627,00;94,28
626,00;94,07
625,00;93,93
624,00;93,85
623,00;93,83
622,00;93,86
621,00;93,94
620,00;94,06
619,00;94,22
618,00;94,39
617,00;94,57
616,00;94,73
615,00;94,88
614,00;95,03
613,00;95,15
612,00;95,23
611,00;95,27
610,00;95,29
609,00;95,28
608,00;95,25
607,00;95,19
606,00;95,11
605,00;95,02
604,00;94,91
603,00;94,81
602,00;94,72
601,00;94,65
600,00;94,61
599,00;94,61
598,00;94,64
597,00;94,68
596,00;94,73
595,00;94,78
594,00;94,84
593,00;94,93
592,00;95,03
591,00;95,16
590,00;95,30
589,00;95,43
588,00;95,53
587,00;95,61
586,00;95,71
585,00;95,83
584,00;95,96
583,00;96,06
582,00;96,15
581,00;96,25
580,00;96,38
579,00;96,50
578,00;96,59
577,00;96,66
576,00;96,72
575,00;96,81
574,00;96,91
573,00;96,96
572,00;96,94
571,00;96,88
570,00;96,86
569,00;96,91
568,00;97,00
567,00;97,07
566,00;97,11
565,00;97,14
564,00;97,14
563,00;97,12
562,00;97,09
561,00;97,08
560,00;97,08
559,00;97,06
558,00;97,03
557,00;97,01
556,00;96,98
555,00;96,91
554,00;96,83
553,00;96,75
552,00;96,67
551,00;96,59
550,00;96,53
